id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
3618,Kepolisian Negara Republik Indonesia (Polri) kembali menambah jumlah alat berat di wilayah Sumatra Barat (Sumbar) pada Minggu untuk mempercepat penanganan di lokasi bencana provinsi setempat. Polri tambah lima alat berat percepat penanganan bencana di Sumbar - ANTARA News Bengkulu Dari bengkulu.antaranews.com 33,netral,1,netral,95,Melaporkan tindakan konkret pemerintah untuk penanganan bencana.
3631,Membalas @MARQUEZ__93 @prabowo dan 3 lainnya Provokator Aceh .. bukan nya membangun mlh bikin kisruh .. buat yg bela dia berati sama tak ada rasa kemanusiaan nya buat korban banjir Aceh Sumbar & sumut 1 40,negatif,0,negatif,95,Mengungkapkan kemarahan dan kritik terhadap pihak yang dianggap memperkeruh suasana di tengah bencana.
3633,Membalas @Opposisi6890 dan @prabowo Artinya Aceh lbh banyak korban meninggalnya dibandingkan Sumut dan sumbar. 8 1 rb,negatif,0,negatif,90,Menyampaikan informasi faktual yang menyedihkan tentang jumlah korban meninggal.
3660,"Pemerintah fokus tangani aceh sumbar dan sumut dalam agenda Prabowo Pulihkan PascaBencana sekaligus mempercepat Pembangunan Rumah Korban Bencana supaya kehidupan warga normal kembali Presiden RI Prabowo Subianto Minta Pemerintah Tidak Libur, Fokus Tangani Bencana Aceh, Sumatera... Dari melansir.com 29",negatif,0,positif,90,Melaporkan fokus pemerintah dalam penanganan dan pemulihan pascabencana dengan tujuan positif.
3661,"Membalas @KangManto123 Pengakuan jujur. Ribuan orang merasakan sengsara; lapar, dingin dan lelah dalam bencana di Aceh, Sumut dan Sumbar 9",negatif,0,negatif,95,Menggambarkan penderitaan dan kesengsaraan yang dialami korban bencana.
3662,"Membalas @Flamboyan59 Kasihkan ke 3 Propinsi di Aceh, Sumut dan Sumbar mengikuti Besarnya kerusakan. Habiskan buat Rakyat. Jangan lupa Tangkap Pelakunya 1 6",negatif,0,negatif,85,Mengandung tuntutan untuk menghukum pelaku dan memastikan bantuan sampai ke rakyat.
3666,"Dampak banjir bandang Aceh Sumut Sumbar akibat sawit belum mampu diatasi pemerintah. Sekarang bencana serupa menghancurkan Kalsel, Pak @prabowo Pak @bang_dasco Pelakunya pejabat pemerintah yg mjd pengusaha tambang. Pengusaha untung rakyat buntung. Zalim! Bisnis Tambang Boy dan Erick Thohir di Balik Bencana Banjir Kalimantan Selatan Dari liranews.com 1 167",negatif,0,negatif,95,Mengungkapkan kritik keras dan tuduhan terhadap pemerintah serta pihak yang dianggap bertanggung jawab atas bencana.
3670,"Membalas @deatalkaza Sulit memang memprediksi bencana Aceh, Sumut & Sumbar bisa selesai tertangani Yg pasti sudah 1 bulan setelah terjadinya bencana, masih banyak Yg belum terselesaikan Tentunya berharap makin cepat bisa terselesaikan semakin baik 1 9 1 rb",negatif,0,negatif,80,Menyatakan kesulitan dalam penanganan bencana dan masih banyak masalah yang belum terselesaikan.
3672,Membalas @kamto_adi Jadi kepikir mas gimana perasaan semua korban di aceh sumbar dsk??? 2 400,negatif,0,negatif,90,Mengungkapkan empati dan keprihatinan terhadap perasaan korban bencana.
3673,"Membalas @DS_yantie Banjir bandang di Aceh Sumut dan Sumbar. Gedung DPRD Bojonegoro ambruk. Semuanya karena hujan, hujanlah biang kerok dan pasti dipersalahkan oleh anggota DPRD, anggota DPR, pejabat Pemda dan pejabat pemerintah. Padahal merekalah para pejabat biang keroknya. 1 1 2 rb",negatif,0,negatif,95,"Mengkritik dan menuduh pejabat sebagai penyebab masalah, bukan hujan."
3674,Membalas @SanieTuyeGoblok dan @prabowo Banyak yg menarasikan BANTUAN PRESIDEN @prabowo yg ditempel foto seakan beliau mengejek Aceh dan Sumbar dengan menampilkan data kekalahan beliau di sana. Padahal yg namanya BANTUAN PRESIDEN sejak jaman SBY pun WAJIB tertulis BANTUAN PRESIDEN. Terserah Presiden pake foto atau ga. 67,positif,2,negatif,80,"Membahas narasi negatif dan kritik terhadap bantuan presiden, meskipun mencoba memberikan klarifikasi."
3676,"Aceh Sumatra Bangkit, Kunjungi Sumbar Presiden Pastikan pemulihan berjalan Cepat 1 22",positif,2,positif,90,Menyampaikan harapan kebangkitan dan jaminan pemulihan yang cepat.
3683,"Pulau Jawa dari kemaren ujan terus, Aceh, Sumbar, Sulawesi sama Kalsel gimana ya kabarnya ;( semoga mereka baik baik aja dan gaada korban lagi aamiin 38",negatif,0,positif,90,Mengungkapkan kekhawatiran dan doa untuk keselamatan korban bencana.
3686,"Aliansi Pemangku Adat Minangkabau: Bencana Alam Di Sumbar Pemicunya Perusakan Hutan Oleh Oknum, Harus Diusut. blknnews.com Aliansi Pemangku Adat Minangkabau: Bencana Alam Di Sumbar Pemicunya Perusakan Hutan Oleh Oknum,... SUMATERA BARAT, blknnews.com, - Aliansi Pemangku Adat dan Bundo Kanduang Minangkabau Kabupaten/Kota di Sumbar menggelar musyawarah bersama ... 15",negatif,0,negatif,90,Menyatakan penyebab bencana yang negatif (perusakan hutan) dan tuntutan untuk mengusut.
3704,"Membalas @sukabumistandar Alih fungsi lahan di hulu DAS dinilai menurunkan daya serap tanah. Satgas PKH telah memeriksa 27 korporasi dan sejumlah individu di Aceh, Sumut, dan Sumbar untuk penegakan hukum lingkungan. 8",netral,1,netral,90,Memberikan informasi faktual mengenai penyebab bencana dan tindakan penegakan hukum.
3708,BP Taskin menempatkan kemanusiaan sebagai titik awal pemulihan pasca bencana melalui peninjauan lapangan di Aceh bersama Budiman Sudjatmiko #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 47,negatif,0,positif,90,Melaporkan upaya positif dan perhatian khusus terhadap pemulihan pascabencana.
3716,Upaya pengentasan kemiskinan pasca bencana dimulai dari kehadiran di lapangan. BP Taskin menunjukkan komitmen itu di Aceh di bawah arahan Budiman Sudjatmiko dengan fokus pemulihan yang berkelanjutan #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 11,negatif,0,positif,90,Melaporkan komitmen dan upaya positif untuk pengentasan kemiskinan pascabencana.
3724,Akun parodi Langkah cepat BP Taskin di Aceh menegaskan bahwa tanggap darurat harus dibarengi rencana pemulihan. Budiman Sudjatmiko memastikan pendekatan profesional berjalan seiring dengan misi #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - Harian Haluan Dari harianhaluan.id 12,negatif,0,positif,90,Melaporkan langkah cepat dan pendekatan profesional dalam penanganan bencana.
3744,"Kepala Kepolisian Daerah Sumatera Selatan Beserta Staff dan Bhayangkari Mengucapkan Selamat Natal 2025 & Tahun Baru 2026 Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : Call Center : 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" #musisatu #kapoldasumsel Tampilkan lebih banyak 2 2 93",negatif,0,positif,90,Mengucapkan selamat dan menawarkan layanan bantuan kepolisian.
3745,"Perjalan hari ke-3 tim Polda Sumsel mengirimkan bantuan sosial ke Aceh dan Sumut Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : Call Center : 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" #musisatu #kapoldasumsel #humaspoldasumsel #poldasumsel Tampilkan lebih banyak 47",negatif,0,positif,90,Melaporkan pengiriman bantuan sosial dan kesiapan pelayanan polisi.
3752,"Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar sumsel.idntimes.com Kantor SAR Palembang Berangkatkan 15 Personel Bantu Evakuasi di Sumbar Kantor SAR Palembang menerjunkan 15 personel untuk membantu proses evakuasi pasca banjir dan longsor yang terjadi di Sumatra Barat (Sumbar). Tak hanya personel, SAR Palembang turut mengirim peralatan 36",positif,2,positif,95,Melaporkan pengiriman personel dan peralatan untuk membantu evakuasi.
3755,Upaya penanganan darurat bencana banjir dan tanah longsor di Sumatera Utara terus diperkuat seiring mengalirnya bantuan logistik dari berbagai unsur. Beragam pasokan kebutuhan dasar kini telah terkumpul di Posko Terpadu Kontijensi Penanggulangan Bencana Alam dan disimpan Tampilkan lebih banyak 1 53,positif,2,positif,90,Melaporkan penguatan upaya penanganan bencana dan terkumpulnya bantuan logistik.
3763,"Membalas @achehsultanate Setuju, Sumatra (khususnya sampai Sumsel) lebih mirip Malaysia karena sesama Melayu. 261",netral,1,netral,95,Menyatakan opini tentang kemiripan budaya yang tidak terkait langsung dengan sentimen bencana.
3783,"Membalas @Nadira720 @DahriLagang dan 2 lainnya sama, sedih banget udah berapa tahun kyc tapi gk elig gara gara POA ni doang gk tau sejak kapan ada ginian karena dah lama gk pakai binance padahal rumah kebanjiran juga 8",negatif,0,negatif,95,Mengungkapkan kesedihan pribadi karena masalah teknis dan rumah yang kebanjiran.
3808,"Banjir di Kebon Pala, Jatinegara, Jaktim, mulai surut. Warga membersihkan rumah dan menyerok air, genangan tersisa di bawah 50 cm. Sempat Kebanjiran, Begini Kondisi Terkini Permukiman di Kebon Pala Jaktim Dari news.detik.com 1 2 rb",netral,1,netral,90,Melaporkan kondisi banjir yang mulai surut dan aktivitas warga membersihkan rumah.
3817,"bener-bener luar biasa kiprah POLRI di banjir Sumatera! Hadir tepat waktu, bantu evakuasi & distribusi logistik. Terus support masyarakat, ga kenal lelah ya. Proud of you all 18",positif,2,positif,95,Mengungkapkan apresiasi dan pujian atas kinerja Polri dalam penanganan banjir.
3835,"Penanganan banjir Aceh jalan bareng antara BNPB, TNI, Polri, dan BMKG, fokus ke evakuasi dan distribusi bantuan biar #PercepatanPenanganan makin terasa buat semua yang terdampak 28",positif,2,positif,90,Melaporkan kolaborasi antar lembaga dan fokus pada evakuasi serta distribusi bantuan.
3849,"Prajurit TNI dari Yonif TP 853/Bawar Reje Bur (BRB) menunjukkan aksi heroik saat menyelamatkan warga yang terdampak banjir bandang di Kecamatan Peureulak Barat, Kabupaten Aceh Timur, Kamis (28/11). Sejumlah personel diterjunkan untuk membantu evakuasi warga yang terjebak genangan Tampilkan lebih banyak 1 1 415",positif,2,positif,95,Melaporkan aksi heroik prajurit TNI dalam menyelamatkan warga terdampak banjir.
3851,"Malam Mencekam di Bona Lumban Tapanuli Tengah, Warga Terjebak Banjir dan Memohon Evakuasi Malam Mencekam di Bona Lumban Tapanuli Tengah, Warga Terjebak Banjir dan Memohon Evakuasi - Bangbara Dari bangbara.com 3",negatif,0,negatif,95,Menggambarkan situasi mencekam dan penderitaan warga yang terjebak banjir.
3855,"Pemerintah Sigap untuk Aceh Sumatra hadir sejak fase darurat, mempercepat evakuasi, menyalurkan bantuan, dan memperkuat pemulihan pasca banjir demi menjaga aktivitas warga kembali normal 1 14",positif,2,positif,95,"Melaporkan kesigapan pemerintah dalam evakuasi, penyaluran bantuan, dan pemulihan."
3869,"di setiap posko dan jalur evakuasi, kehadiran negara terasa nyata. penanganan banjir sumatera menjadi bukti Pemerintah Hadir Tanpa Tunda, memperkuat solidaritas nasional #SatuIndonesia 8",positif,2,positif,95,Mengapresiasi kehadiran nyata pemerintah dan penguatan solidaritas nasional.
3871,"bencana banjir dan longsor melanda sumatra, ribuan rumah terendam dan puluhan orang hilang. Pemerintah Hadir Tanpa Tunda cepet bgt ngirim bantuan dan tim sar buat evakuasi dan distribusi logistik ke daerah terdampak. #SatuIndonesia 7",negatif,0,netral,85,Melaporkan fakta bencana dan respons cepat pemerintah dalam mengirimkan bantuan.
3878,"Duka Sumatra adalah duka kita semua. Di tengah masa sulit akibat banjir dan longsor di Aceh, Sumut, dan Sumbar, Pemerintah Hadir Tanpa Tunda untuk menyalurkan bantuan logistik dan evakuasi warga. Mari kita rapatkan barisan, saling bantu untuk saudara kita. #SatuIndonesia 33",negatif,0,positif,95,"Mengungkapkan empati, melaporkan tindakan pemerintah, dan mengajak untuk saling membantu."
3885,"banyak warga terdampak banjir di sumatera harus meninggalkan rumahnya, sehingga evakuasi, distribusi logistik, dan bantuan kesehatan terus diperkuat Pemerintah Hadir Tanpa Tunda untuk memastikan semua kebutuhan masyarakat #SatuIndonesia 29",negatif,0,positif,90,Melaporkan upaya pemerintah yang kuat dan cepat dalam evakuasi dan distribusi bantuan.
3895,"Hadirnya pemerintah bersama TNI Polri dan BNPB di Sumatera bukti kepedulian nyata Prabowo respon cepat tangani evakuasi hingga pemulihan infrastruktur kini listrik kembali menyala dan warga beraktivitas normal ​ Kondisi Terkini Pasokan BBM, LPG, Listrik ke Daerah Terdampak Banjir Sumbar Dari finance.detik.com 18",positif,2,positif,95,Mengapresiasi respons cepat pemerintah dan hasil pemulihan yang membuat warga beraktivitas normal.
3901,"Kerja cepat dan kolaboratif terlihat di Sumatera Prabowo Respon Cepat menggerakkan TNI Polri BNPB dari evakuasi hingga pemulihan saat Listrik Kembali Menyala kehidupan kembali berdenyut Kondisi Terkini Pasokan BBM, LPG, Listrik ke Daerah Terdampak Banjir Sumbar Dari finance.detik.com 6",positif,2,positif,95,Mengapresiasi kerja cepat dan kolaboratif serta pemulihan yang membuat kehidupan kembali normal.
3908,"Membalas @sithik_edheng @Ind007Bar dan 3 lainnya Setidaknya saat itu ditetapkan jadi bencana nasional, dan boleh dpt bantuan Asing, dll. jadi evakuasi korban cepat. Sementara banjir Sumatra ini, korban yg baru Ketahuan 1000an org, dan masih byk lagi korban tertimbun, blm lagi korban akan bertambah karena kurangnya obat2an 2 134",negatif,0,negatif,95,Mengungkapkan kekhawatiran serius tentang jumlah korban dan kurangnya penanganan.
3912,"Pemerintah serius & all out bantu korban banjir di Sumatera, dari evakuasi sampai bantuan logistik terus jalan. Soal ancaman DPRD Sumut yang bawa isu pemisahan, itu jelas nggak tepat. Negara fokus ke kemanusiaan & penanganan bencana, bukan politik tekanan. 33",negatif,0,positif,90,Mengapresiasi keseriusan pemerintah dalam membantu korban banjir dan fokus pada kemanusiaan.
3922,"Banjir dan longsor di Aceh, Sumut, dan Sumbar menewaskan 1.016 orang, 212 hilang. Bantuan pangan, logistik, dan kesehatan disalurkan JNE, Baznas, Bank Mandiri, Rumah Zakat, dan pemerintah, sementara evakuasi dan pemulihan akses terus berjalan. 1 1 87",negatif,0,netral,90,Melaporkan fakta jumlah korban dan upaya penyaluran bantuan serta evakuasi.
3942,"UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut wartakita.id UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut Banjir dan lonsor di Sumatra tewaskan 995 jiwa, 226 hilang. Evakuasi lanjutan di tengah hujan deras. Kerugian Rp 10 triliun, 100.000 mengungsi. 25",negatif,0,negatif,95,"Menyampaikan informasi faktual yang tragis tentang jumlah korban tewas, hilang, dan kerugian besar."
3944,"jika padam listrik di Aceh dalam dua pekan lebih ini bukan sekadar merugikan korban banjir dan longsor, menghambat pencarian korban dan evakuasi, namun menjalar ke sektor bisnis #ListrikPadam #PLN #Aceh Klaim 97 Persen Menyala, Pengamat Unimal: Komunikasi Publik PLN Sekacau Padam Listrik di Aceh -... Dari aceh.tribunnews.com 1 118",negatif,0,negatif,95,Mengeluhkan dampak negatif pemadaman listrik dan mengkritik komunikasi publik PLN.
3958,Brimob Polda Sumut sigap banget evakuasi warga lanjut usia di tengah kondisi banjir. Upaya kayak gini penting banget buat Pemulihan Awal Kebangkitan di daerah terdampak #KerjasamaUntukSumatera 5,positif,2,positif,95,Mengapresiasi kesigapan Brimob dalam evakuasi dan pentingnya upaya pemulihan.
