id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
5060,"DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra idntimes.com DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra Komisi IV DPR RI memutuskan untuk membentuk Panitia Kerja Alih Fungsi Lahan guna menindaklanjuti banjir bandang di Sumatra yang mengepung Aceh, Sumatra Utara dan Sumatra Barat. 131",netral,1,netral,95,Berita faktual tentang tindakan DPR untuk mengusut penyebab banjir.
5067,"Membalas @wiyokooo Walau gempa besar ini udah diperingatkan oleh BMKG sebelumnya, bencana ini emang gak bisa dihindari jadi mereka berani muncul. Beda sama banjir Sumatra karena penyebab utamanya kerusakan alam yang disebabkan oleh para pejabat dan kroninya yang sekarang masih aktif- 1 1 52 12 rb",negatif,0,negatif,90,Menyalahkan pejabat dan kroninya sebagai penyebab utama banjir akibat kerusakan alam.
5069,Video: Kapolri Akan Bongkar Penyebab Banjir Sumatra Video: Kapolri Akan Bongkar Penyebab Banjir Sumatra Dari cnbcindonesia.com 286,netral,1,netral,95,Berita faktual tentang Kapolri yang akan mengusut penyebab banjir.
5075,Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra cnbcindonesia.com Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra Kapolri Listyo Sigit Prabowo akan usut sumber kayu gelondongan penyebab banjir dan longsor di Sumatra. Pelaku akan dihukum! 1 361,netral,1,netral,90,Berita faktual tentang tindakan Kapolri untuk mengusut penyebab banjir dan longsor.
5084,"Toba Pulp Lestari (TPL) membantah tuduhan sebagai penyebab banjir dahsyat di Sumatra yang menewaskan 604 orang. Begini penjelasan manajemen radarlawu.jawapos.com Kontroversi Memuncak: TPL Hadapi Tuduhan Deforestasi dan Banjir Besar, Begini Jawabannya! - Radar... Toba Pulp Lestari (TPL) membantah tuduhan sebagai penyebab banjir dahsyat di Sumatra yang menewaskan 604 orang. Begini penjelasan manajemen 60",netral,1,netral,95,Berita faktual tentang bantahan perusahaan terkait tuduhan penyebab banjir.
5094,"TOTAL KORBAN: 500 Orang Meninggal Akibat Bencana Banjir Sumatra > 500 org meninggal dan ratusan terluka akibat banjir besar yg dipicu hujan siklon di Indonesia. Ribuan warga di Sumatra terisolasi dan kekurangan suplai penting. Penyebab utama: Siklon Tropis Senyar, Tampilkan lebih banyak 4 212 288 65 rb",negatif,0,negatif,90,Melaporkan jumlah korban meninggal yang tinggi dan dampak bencana yang sangat parah.
5106,"Fakta hingga penyebab terjadinya banjir Sumatra yang menjadi duka bagi masyarakat Indonesia. insertlive.com Banjir Sumatra, Duka Indonesia Fakta hingga penyebab terjadinya banjir Sumatra yang menjadi duka bagi masyarakat Indonesia. 269",negatif,0,negatif,90,Menggambarkan banjir sebagai 'duka bagi masyarakat Indonesia' yang menunjukkan kesedihan.
5120,"Dampak Banjir Sumatra, Perpamsi: 50 Persen Saluran PDAM Rusak jatim.idntimes.com Dampak Banjir Sumatra, Perpamsi: 50 Persen Saluran PDAM Rusak IDN Times adalah media yang menyajikan berita terkini dan terbaru untuk Gen Z Indonesia. 30",negatif,0,negatif,90,Melaporkan dampak negatif banjir berupa kerusakan infrastruktur penting.
5125,"Membalas @Mongvns @beyipuffs dan @tanyarlfes Tujuan gue ngomong bukan bela mereka karna gapernah berasa dampak pemerintah disini, cuma kalian terlalu fokus salahin mereka, kalp mau nuntut tuh minta bantuan buat kita di sumatra yg jelas dari dulu rawan gempa longsor banjir bandang, tsunami bukan salah salahan 2 109",negatif,0,negatif,85,Mengungkapkan kebutuhan akan bantuan untuk daerah yang rawan bencana dan mengkritik fokus pada saling menyalahkan.
5127,"Membalas @cama_latte Bercanda juga tahu tempat dan situasi. Malah pada ngeramein dan ngebercandain banjir dengan dalih beda tempat lah, ini bukan sumatra lah. Kalian ga tahu apa yg bakal terjadi dan apa dampak pada orang2 setempat, tolong mulutnya dijaga. 1 59",negatif,0,negatif,95,Mengkritik dan marah terhadap orang yang bercanda tentang bencana banjir.
5128,"update infografis (Jum'at, 5 Desember 2025 Pukul 03.17 WIB) Berkaitan dengan Dampak Bencana Banjir yang melanda Provinsi Aceh, Sumatra Utara dan Sumatra Barat. Terhitung ada 51 Kabupaten/kota yang terdampak 28",netral,1,netral,95,Memberikan informasi faktual tentang jumlah daerah yang terdampak banjir.
5133,Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional - Click to see also ☛ Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional Dari thinkmedio.com 18,positif,2,netral,95,Berita faktual tentang penanganan banjir yang menjadi prioritas nasional.
5139,Dampak Banjir Sumatra bagi Mahasiswa Papua 1 32,netral,1,netral,95,Informasi faktual tentang dampak banjir pada kelompok tertentu.
