id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
8244,Koq kabarnya Wowo nggak mau buka bantuan dari luar takut ketahuan dia punya lahan sawit yg baru dibuka dan paling luas dan jadi penyebab banjir di Aceh. Bener g sih gong?,negatif,0,negatif,90,Tweet ini menyiratkan tuduhan negatif dan kritik terhadap seseorang yang diduga menyembunyikan penyebab banjir.
8261,"Kemensos Bantu Perkuat Layanan Penanganan Bencana Aceh, Sumut dan Sumbar Jakarta — Kementerian Sosial RI memperkuat penanganan bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat dengan terus mensuport dan bekerjasama dengan BNPB, TNI, Polri, BPBD, Pemda dan tim",netral,1,positif,95,Tweet ini melaporkan upaya bantuan dan dukungan dari Kementerian Sosial untuk penanganan bencana.
8263,"Nantikan Diskusi Interaktif Malam Ini: ""Pemerintah wacanakan terapkan sanksi perdata dan pidana terhadap perusahaan perusak lingkungan hidup usai banjir di Utara Sumatera, apa yang harus diperhatikan?"" Narasumber: Pkl 23.00 ::: Pakar Hukum Pidana - Dosen Fakultas Hukum (FH)",negatif,0,netral,90,Tweet ini adalah pengumuman diskusi faktual tentang wacana sanksi tanpa menunjukkan emosi kuat.
8268,"SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER Btw Guys kalau ada yg mau bantu donasi bisa dm gue ya, dijamin amanah. Karna gue juga terjun langsung sama mahasiswa lain nantinya setelah dana terkumpul ke tempat yg terkena banjir... Btw lokasi gue di Sumatera Barat.",positif,2,positif,95,Tweet ini berisi ajakan donasi dan niat untuk membantu korban banjir.
8286,"Sikat habis hutan, yang menderita rakyat bukan bos. Rumah dimana-mana semua mewah dan bebas banjir.",negatif,0,negatif,95,Tweet ini mengkritik keras perusakan hutan dan ketidakadilan sosial terkait dampak banjir.
8292,Hutan udah gundul...datengin banjir bandang baru bertindak...telat goblox Nyawa ratusan manusia sdh melayang sia-sia... Rumah harta benda lenyap... Infrastruktur hancur.... Mundur klean kader2 PSI yg nyarang dikemenhut... KERJA GA PECUSSSS...bikin rakyat susah,negatif,0,negatif,95,"Tweet ini menunjukkan kemarahan, kritik tajam, dan kekecewaan terhadap pemerintah atas penanganan dan penyebab banjir."
8300,"Yaa Allah… Aceh sudah kehilangan 4 kampung. Dan Aceh Tamiang masih rentan bencana susulan. Yaa Allah timpakan azab pada yang memgundang bencana ini, pada mereka pelaku perusakan alam.",negatif,0,negatif,90,Tweet ini mengungkapkan kesedihan atas dampak bencana dan doa negatif/kutukan terhadap pelaku perusakan alam.
8311,"Menurut update BNPB pada 6 Desember 2025, korban tewas banjir dan longsor di Sumatera capai 914 jiwa (Aceh 359, Sumut 329, Sumbar 226), hilang 389 orang.",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai jumlah korban bencana.
8348,"Ya, klaim itu benar. Tim Cook mengumumkan di X pada 2 Des 2025 bahwa Apple akan donasi untuk bantuan banjir di Indonesia (termasuk Sumatera) dan negara Asia lain. Sumber: AppleInsider, 9to5Mac, dan postingan Cook sendiri. Bencana ini memang mendapat perhatian internasional.",positif,2,positif,95,Tweet ini melaporkan adanya donasi dan bantuan dari pihak internasional.
8349,"perkataan mereka yg ""mengecilkan"" situasi /kondisi bencana di sumatra memang sangat sangat salah dan tidak ada empati tapi apakah antum pernah ke daerah bencana alam? tidak semudah itu pergerakan dan rescue kita, apalagi bencana longsor dan banjir parah yg menutup akses",negatif,0,negatif,85,Tweet ini mengkritik pihak yang meremehkan situasi bencana dan menunjukkan kesulitan dalam penanganan.
8350,banjir di semua daerah ketika musim hujan -- exploitation alam yg parah 🤌,negatif,0,negatif,90,Tweet ini mengeluh tentang banjir dan menyalahkan eksploitasi alam yang parah.
8353,teman² aku minta doanya buat teman aku yang lagi sakit di rumah sakit. sakitnya lumayan parah. kami belum bisa menghubungi keluarga nya karena terdampak banjir sumatra juga. terimakasih dukungan,negatif,0,positif,80,"Tweet ini berisi permintaan doa dan dukungan, meskipun ada konteks kesulitan akibat banjir."
8354,"Aceh Tamiang menjadi wilayah paling parah terdampak banjir bandang. Rumah warga porak-poranda, dan di sejumlah titik seluruh desa rata dengan tanah. Ternak seperti sapi dan kambing mati terkapar di jalan, sementara mayat korban masih tertimbun di bawah lumpur.",negatif,0,negatif,95,"Tweet ini menggambarkan kondisi kerusakan parah dan korban jiwa akibat banjir, menimbulkan kesedihan."
8363,"Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar",netral,1,positif,90,Tweet ini adalah ajakan untuk berpartisipasi dalam bantuan bagi korban banjir.
8381,"Akses Terputus, Harapan Terhambat Di balik tumpukan rumah yang hancur dan tanah yang terseret banjir, ribuan warga Aceh kini berjuang tanpa kepastian. Bantuan sulit masuk, jalan-jalan terputus, dan pemerintah khawatir jumlah korban akan terus bertambah karena kelaparan dan sedih",negatif,0,negatif,95,"Tweet ini menggambarkan kondisi yang menyedihkan, kesulitan, dan kekhawatiran akan dampak buruk banjir."
