id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
3042,USK menyatakan akan membebaskan UKT hingga selesai studi bagi mahasiswa yang keluarganya meninggal dunia dalam bencana banjir dan longsor. USK bebaskan uang kuliah mahasiswa yang keluarganya meninggal dunia Dari antaranews.com 331,negatif,0,positif,95,Universitas memberikan bantuan pembebasan UKT bagi mahasiswa terdampak bencana.
3055,Bupati Aceh Utara Ismail A Jalil mengeluhkan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka belum menjenguk wilayahnya sejak bencana banjir besar melanda akhir November 2025 lalu. “Mungkin di Aceh Utara selama ini… Pak Presiden selalu ke Tamiang dan Tampilkan lebih banyak 4 2 1 rb,negatif,0,negatif,95,Bupati mengeluhkan presiden belum menjenguk wilayahnya yang terdampak banjir.
3075,Membalas @BANGSAygSUJUD @prabowo dan 10 lainnya Perhatian Presiden Prabowo begitu besar pd rakyat Aceh Sumut Sumbar Saat ini bencana banjir mengancam semua wilayah namun semua maklum bila Presiden fokus pd Sumatera 1 2 76,negatif,0,positif,90,Tweet mengapresiasi perhatian presiden terhadap rakyat terdampak bencana di Sumatera.
3101,"Sinergi pemerintah TNI Polri BNPB hadir membantu warga terdampak bencana Sumatera Prabowo Respon Cepat memastikan pemulihan menyeluruh berjalan Listrik Kembali Menyala sistem besar Sumatera aktivitas warga berangsur normal aman stabil. Kondisi Terkini Pasokan BBM, LPG, Listrik ke Daerah Terdampak Banjir Sumbar Dari finance.detik.com 46",positif,2,positif,95,Menggambarkan sinergi pemerintah dan respons cepat dalam pemulihan pascabencana.
3107,"Sejak hari pertama, penanganan bencana banjir dan longsor besar di Sumatera telah ditetapkan sebagai skala nasional. Presiden RI Prabowo Subianto turun langsung meninjau daerah terdampak, khususnya di Sumatera Barat. 1 rb",positif,2,positif,90,Menginformasikan penanganan bencana skala nasional dan peninjauan langsung oleh presiden.
3150,"Membalas @chairmanGLC Egonya kesenggol, Kak. 'Kita Bangsa yang Besar' katanya, jadi tidak butuh bantuan dari luar negeri. Padahal sampai hari ini masih ada beberapa daerah yang masih sangat membutuhkan bantuan. Banyak korban yang selamat dari banjir, tapi gugur akibat penyakit/malnutrisi 2 286",negatif,0,negatif,95,Mengkritik penolakan bantuan luar negeri dan kondisi korban yang masih membutuhkan bantuan.
3171,Direktorat Tindak Pidana Tertentu Badan Reserse Kriminal Polri menyelidiki temuan kayu gelondongan yang diduga terbawa banjir bandang di wilayah Aceh Tamiang. Kayu-kayu berukuran besar itu berserakan di sekitar puing-puing bangunan yang tersapu banjir bandang. #infoPKU 2 266,netral,1,netral,95,Laporan faktual mengenai penyelidikan temuan kayu gelondongan pasca banjir bandang.
3192,ditengah duka banjir sumatera Projo Peduli Bencana tetap Setia Digaris Rakyat mendampingi warga sesuai visi Budi Arie Setiadi dalam solidaritas sosial Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 4,negatif,0,positif,90,Menggambarkan Projo yang peduli bencana dan mendampingi warga terdampak banjir.
3216,Projo Peduli Bencana tidak tinggal diam melihat banjir Sumatera Setia Digaris Rakyat diwujudkan lewat gotong royong nasional Budi Arie Setiadi mendorong Projo membantu warga sekaligus mendukung kerja keras pemerintah. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 19,positif,2,positif,90,Menggambarkan Projo yang aktif membantu warga terdampak banjir melalui gotong royong.
3221,Projo Peduli Bencana di bawah Budi Arie Setiadi Setia Digaris Rakyat menjaga Indonesia saling peduli kuatkan Sumatera bangkit bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 3,positif,2,positif,90,Menggambarkan Projo yang peduli dan mengajak persatuan untuk bangkit bersama.
3226,persatuan nasional adalah kunci dan Projo Peduli Bencana tetap Setia Digaris Rakyat bersama Budi Arie Setiadi memulihkan sumatera dari dampak bencana banjir besar PROJO Serukan Persatuan Nasional untuk Ringankan Derita Korban Banjir Sumatera Dari news.fin.co.id 4,negatif,0,positif,90,Menyerukan persatuan nasional untuk memulihkan Sumatera dari dampak bencana banjir.
3241,"Membalas @CNNIndonesia Halo pemimpin negara besar, negara kuat @prabowo ...berkat ulah anda tdk becus menangani korban banjir Sumatra, ada anak2 yg bahkan belum dapat makan. Puaskah anda menyaksikan kondisi demikian??? 107",negatif,0,negatif,95,Mengkritik pemimpin negara yang dianggap tidak becus menangani korban banjir.
3254,"Belanda telah berkomitmen memberikan bantuan darurat pemulihan dampak banjir dan longsor sebesar €3 juta (setara dengan Rp586,72 miliar) untuk mendukung masyarakat di Sumatera, demikian pernyataan Kedutaan Besar Belanda. Belanda salurkan bantuan darurat sebesar Rp586,72 miliar untuk korban banjir dan siklon di Sumatera Dari trtindonesia.com 108",negatif,0,positif,95,Menginformasikan bantuan darurat dari Belanda untuk korban banjir di Sumatera.
3262,"Membalas @Gerindra Hari ini tgl. 17 Desember 2025... Sekian minggu setelah ""banjir besar dan longsor"" di SumBar, SuMut dan Aceh...... Desakan status BENCANA NASIONAL semacam tuit 21. Agsts 18 ini sampe kiamat pun nggak kan ada lagi.... 114",negatif,0,negatif,90,Mengeluhkan tidak adanya penetapan status bencana nasional meskipun sudah berminggu-minggu.
3303,"Wakapolri Komjen Pol. Prof. Dr. Dedi Prasetyo, S.H., M.Hum., M. Si., M.M., meninjau langsung penyaluran bantuan kemanusiaan Polri bagi warga terdampak bencana di Kabupaten Padang Pariaman, Sumatera Barat, Minggu (28/12/2025). Kunjungan tersebut menjadi bagian dari komitmen Polri Tampilkan lebih banyak 45 10 70 3 rb",positif,2,positif,95,Menginformasikan kunjungan Wakapolri dan penyaluran bantuan kemanusiaan Polri.
3304,Membalas @cikinsausntar2 dan @salam4jari Kayunya di tebang di Mentawai. Mentawai letaknya 150KM di seberang lautan dari Padang. Jadi nggak ada hubungan dengan bencana Sumbar. 99,negatif,0,netral,90,Memberikan klarifikasi faktual mengenai asal kayu dan hubungannya dengan bencana Sumbar.
3324,"Pemerintah mempercepat penyaluran Dana Tunggu Hunian (DTH) bagi korban bencana alam di Sumatera Barat, Sumatera Utara, dan Aceh. #pemerintah #DTH #pancabencana #sumatera #indonesia 26",negatif,0,positif,95,Menginformasikan percepatan penyaluran Dana Tunggu Hunian oleh pemerintah.
3326,"Polsek Parongil bersama dengan dengan Porkopinca, Tokoh Agama, Tokoh Pemuda dan Tokoh Organisasi Melaksanakan Acara Doa Bersama Lintas Agama Untuk Korban Bencana Alam Aceh, Sumatera Utara Dan Sumatera Barat di Polsek Parongil instagram.com Polsek Parongil Presisi (@polsekparongilpresisi) • Instagram photos and videos 22",negatif,0,positif,90,Menginformasikan acara doa bersama lintas agama untuk korban bencana.
3329,"Membalas @brokxoli Pemerintah terus berkomitmen untuk mempercepat penanganan dampak bencana, khususnya kerusakan rumah warga, bantuan sosial, serta penguatan kembali pemerintahan daerah di wilayah terdampak di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat. 1 16",negatif,0,positif,95,Menginformasikan komitmen pemerintah untuk mempercepat penanganan dampak bencana.
3336,"Tahap awal pembangunan huntara untuk korban terdampak banjir di Agam Sumatera Barat tengah berlangsung. Alhamdulillah, semoga tidak membutuhkan waktu lama bisa selesai, sehingga ada tempat berlindung dan beristirahat lebih layak. Good job TNI. Untuk diketahui, pembangunan Tampilkan lebih banyak 4 10 21 445",negatif,0,positif,95,Menginformasikan pembangunan hunian sementara dan harapan agar cepat selesai.
3337,"#Ketua BADKO HMI Sumbar #Ketua Umum SEMMI Sumbar Kami sangat apresiasi atas apa yg telah diberika kepada masyarakat dari POLRI dan kunjungan langsung dari Bapak Wakapolri, semoga dgn bantuan POLRI hari ini Sumatera Barat Pulih & Bangkit Kembali. D Maulana (@minang_kabau_new) • Instagram reel Dari instagram.com 16",positif,2,positif,95,"Mengapresiasi bantuan dari Polri dan kunjungan Wakapolri, serta harapan pemulihan."
3358,"Banjir dan longsor di Sumatera disebut sebagai salah satu bencana terbesar dalam sejarah. Total korban meninggal di Aceh, Sumatera Utara, dan Sumatera Barat terus bertambah. #PrayForSumatera 42",negatif,0,negatif,90,Menginformasikan bencana besar dengan jumlah korban meninggal yang terus bertambah.
3359,PLN kerahkan petugas untuk pulihkan kondisi jaringan listrik yang terdampak bencana banjir dan tanah longsor di Sumatera Barat. Sejumlah lokasi di Kabupaten Padang Panjang dan Solok sedang kami lakukan pemulihan dan mohon doa Electrizen agar kondisi kian membaik. #PLN 72,positif,2,positif,90,Menginformasikan upaya PLN memulihkan jaringan listrik dan permohonan doa.
3361,"Hingga Rabu pagi, (3/12/2025), banjir bandang yang melanda Aceh, Sumatera Utara, dan Sumatera Barat telah menelan 753 korban jiwa. Hanya dalam satu malam, angka itu melonjak 45 orang dari laporan sebelumnya. Update Korban Banjir di Aceh, Sumut dan Sumbar hari Ini: Korban Meninggal Bertambah Jadi 753 Orang... Dari aceh.tribunnews.com 71",negatif,0,negatif,95,Laporan faktual mengenai jumlah korban jiwa yang tinggi dan terus bertambah akibat banjir bandang.
3388,"Doa kami untuk masyarakat di Aceh, Sumatera Utara, Sumatera Barat, dan sekitarnya Kesehatan Healthies adalah modal utama untuk bangkit kembali. Yuk, bersama kita saling bantu, saling jaga, saling menguatkan saudara-saudara kita yang sedang tertimpa bencana PRAY FOR SUMATERA 71",positif,2,positif,95,"Mengungkapkan doa, dukungan, dan ajakan untuk saling membantu korban bencana."
3390,"Tim SAR gabungan pagi ini masih membersihkan lumpur di SMA Negeri 12 Padang pasca banjir yang melanda Sumatera Barat. Sementara siswa tetap belajar dengan sistem daring, Rabu (03/12) pagi. Mth #SAR #Bencana #Pasca #Banjir #Sumatera #Padang 593",netral,1,netral,90,Laporan faktual mengenai kegiatan tim SAR membersihkan lumpur dan sistem belajar siswa pasca banjir.
3393,"Polda DIY resmi memberangkatkan bantuan kemanusiaan untuk masyarakat terdampak bencana banjir dan longsor di sejumlah wilayah Provinsi Aceh, Sumatera Utara dan Sumatera Barat. Bid Humas Polda DIY (@poldajogja) • Instagram photos and videos Dari instagram.com 1 62",positif,2,positif,95,Menginformasikan pengiriman bantuan kemanusiaan oleh Polda DIY untuk korban bencana.
