id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
2326,"Bupati Aceh Tamiang, Armia Fahmi, meminta arahan langsung dari pemerintah pusat terkait penanganan tumpukan kayu gelondongan sisa banjir bandang yang melanda wilayahnya. Ia menilai persoalan ini tak bisa ditangani sembarangan karena berpotensi menimbulkan masalah hukum di Tampilkan lebih banyak 9 14 36 3 rb",negatif,0,negatif,77,(dry-run) label simulasi untuk id 2326
2330,Telkomsel dan Komdigi Perkuat bantuan kemanusiaan pascabencana di Aceh. Pemerintah hadir memberikan bantuan untuk masyarakat yang terdampak banjir. 1 51,positif,2,positif,81,(dry-run) label simulasi untuk id 2330
2331,"#SatgasPemulihanBencana siapkan bantuan untuk warga terdampak banjir aceh sumatra. harapan mulai kembali tumbuh , yuk kita bantu Pemulihan Bencana Aceh Sumatera Dari dhanesa 1 39",positif,2,positif,97,(dry-run) label simulasi untuk id 2331
2334,banjir tak hentikan semangat! #SatgasPemulihanBencana bantu warga aceh sumatra bangkit kembali yuk bersama sama untuk Pemulihan Bencana Aceh Sumatra Dari dhanesa 26,positif,2,netral,82,(dry-run) label simulasi untuk id 2334
2337,PLN Bicara Beda Dampak Kerusakan Listrik Banjir Sumatra & Tsunami Aceh PLN Bicara Beda Dampak Kerusakan Listrik Banjir Sumatra & Tsunami Aceh Dari cnbcindonesia.com 166,negatif,0,negatif,81,(dry-run) label simulasi untuk id 2337
2343,Penanganan banjir di Sumatera dan Aceh terus berjalan di lapangan meski muncul polemik terkait perbedaan persepsi pernyataan pemerintah dan kondisi di lokasi terdampak. #PemerintahHadir #TransparansiPublik #AcehSumateraPulih 13,positif,2,positif,91,(dry-run) label simulasi untuk id 2343
2346,"PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. #ThePhraseID #PDIP #PDIPerjuangan #Bantuan #Bencana #BencanaAceh #BencanaSumatra #Banjir #DokterDiaspora #HastoKristiyanto thephrase.id PDIP Berangkatkan 30 Ambulans dan 90 Tenaga Medis ke Aceh-Sumatra, Libatkan Dokter Diaspora PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. 37",positif,2,positif,64,(dry-run) label simulasi untuk id 2346
2348,"Personel Yonif 115/ML dan BNPB bersihkan Pasar Kota Hongkong Aceh Tamiang Dalam rangka mempercepat proses pemulihan pascabencana banjir yang melanda sejumlah wilayah di Kabupaten Aceh Tamiang, TNI dari Satuan Tugas (Satgas) Penanggulangan Bencana Alam Yonif 115/Macan Leuser (ML) Tampilkan lebih banyak 1 14 44 1 rb",positif,2,positif,71,(dry-run) label simulasi untuk id 2348
2351,"Penanganan banjir tetap prioritas, Pemerintah tegaskan aktivitas logistik tak hambat bantuan warga Garoga, Aceh Sumatra Bangkit #Aceh #Sumatra 21",positif,2,positif,76,(dry-run) label simulasi untuk id 2351
2358,"Terancam kelaparan warga Aceh Tengah, Bener Meriah, dan Gayo Lues yang terisolasi 13 hari jalan kaki lewat gunung dan nyebrang sungai mencari beras dan obat obatan ke perbatasan Aceh Utara dan ke kota Lhokseumawe untuk keluarga mereka. Banjir Aceh cyclone senyar adalah Tampilkan lebih banyak 53 1 rb 2 rb 518 rb",negatif,0,negatif,90,(dry-run) label simulasi untuk id 2358
2364,"The tense situation remains evident today in Aceh Tamiang. A foul odor emanates from a car parked along the road. The car has not been recovered, and it is suspected that a body is still inside. Floods have been ravaging Aceh, Sumatra, for almost a week (November 27, 2025). Tampilkan lebih banyak 82 6 rb 13 rb 763 rb",negatif,0,negatif,70,(dry-run) label simulasi untuk id 2364
2366,Komisi X Akan Panggil Mendikdasmen Terkait 1.009 Sekolah Terdampak Banjir di Aceh-Sumatera Komisi X Akan Panggil Mendikdasmen Terkait 1.009 Sekolah Terdampak Banjir di Aceh-Sumatera Dari suarasurabaya.net 1 1 rb,netral,1,netral,86,(dry-run) label simulasi untuk id 2366
2374,Akun parodi Presiden Prabowo tinjau ke wilayah terdampak banjir di Sumatera Barat Aceh & Sumatera Selasa Pagi di bulan Desember 2 34,netral,1,netral,88,(dry-run) label simulasi untuk id 2374
2378,"Membalas @madokafc1 @HidupJokoWick dan @MilitaryObs_ID Tapi bantuan logistik obat2 itu memang lebih cepat Malaysia, coba cek berita mas, Malaysia kirim satu pesawat penuh obat senilai 1 juta Ringgit, ke bandara sultan Iskandar muda kota Banda Aceh, di hari kedua atau ketiga setelah berita banjir besar di Sumatra 4 568",positif,2,positif,76,(dry-run) label simulasi untuk id 2378
2389,"Daftar 10 banjir besar di Indonesia Bencana banjir Sumatera Utara, Aceh, dan Sumatera Barat saat ini bukan yang pertama terjadi di Indonesia. Semestinya pemerintah bisa belajar dari bencana sebelumnya. #PrayForSumatera #PrayForAceh Berikut banjir dengan jumlah korban Tampilkan lebih banyak 125",negatif,0,negatif,89,(dry-run) label simulasi untuk id 2389
2391,"Membalas @ekageka_ Di tengah banjir Aceh Utara, tim SPPG tetap gercep nyediain Makanan Bergizi Gratis buat anak-anak & masyarakat terdampak. Ini baru namanya solid. ​Bapak Prabowo Subianto juga sempet apresiasi dapur MBG di Kutacane. Totalitas tanpa batas! 72",positif,2,positif,68,(dry-run) label simulasi untuk id 2391
2393,"MENCEKAM... LISTRIK PADAM, AKSES INTERNET TERPUTUS, 4 DESA HILANG... ACEH DILANDA BANJIR DAHSYAT LEBIH PARAH DARI MUSIBAH SUNAMI TEMPO HARI HINGGA MENGAKIBATKAN 4 DESA HILANG TANPA BEKAS TERSAPU BANJIR.... #HukumMatiPembalakHutan #HukumMatiPembalakHutan 37 34 480",negatif,0,negatif,72,(dry-run) label simulasi untuk id 2393
2395,"Air bisa diprediksi, karakter manusia tidak. Laporan lapangan menunjukkan harga beras, mie instan, air minum, dan bahan bakar melonjak hingga 50%, rak pasar kosong, sementara di gudang spekulan, barang menumpuk menunggu “harga naik”. aceh.tribunnews.com Banjir Bukan Takdir, Tapi Buah Keserakahan - Serambinews.com Dalam tradisi Islam, ihtikar, menimbun barang demi keuntungan saat kelangkaan, adalah dosa publik. 53",negatif,0,positif,61,(dry-run) label simulasi untuk id 2395
2401,"Bantuan dari Laut Mulai Berlabuh Ke Lhokseumawe dan Langsa ""Kita bergerak cepat agar masyarakat yang masih terjebak banjir tidak kekurangan logistik. Semua ini akan segera kita salurkan ke titik-titik terdampak,"" Muzakir Manaf, Gubernur Aceh aceh.tribunnews.com Bantuan dari Laut Mulai Berlabuh Ke Lhokseumawe dan Langsa - Serambinews.com Bantuan logistik untuk korban bencana banjir yang dikirim melalui laut, mulai berlabuh di Lhokseumawe dan Langsa. 1 208",negatif,0,negatif,84,(dry-run) label simulasi untuk id 2401
2409,"Banjir Aceh itu mengingatkan saya banjir di Mojokerto awal tahun 2004. Bukan banjir yang menggenang karena curah hujan. Namun banjir bandang yang disebabkan ada tanggul yang jebol di dataran tinggi. Memang karena curah hujan juga, tapi lebih karena ""dikirim"" dari daerah yang Tampilkan lebih banyak 3 12 46 6 rb",netral,1,negatif,82,(dry-run) label simulasi untuk id 2409
2411,"7 Rumah 2 Balai Pengajian di Blang Pandak Hilang Disapu Banjir, Bupati Pidie dan BNPB Antar Bantuan #BanjirLandaAceh #7RumahHilang #Bupati #AntarBantuan #Tangse aceh.tribunnews.com 7 Rumah 2 Balai Pengajian di Blang Pandak Hilang Disapu Banjir, Bupati Pidie dan BNPB Antar Bantuan... Bupati Pidie, H Sarjani Abdullah SH MH mengunjungi lokasi terdampak banjir di Gampong Blang Pandak, Kecamatan Tangse, Pidie. 62",negatif,0,negatif,58,(dry-run) label simulasi untuk id 2411
2413,"Banjir Aceh-Sumatra, IDAI Harap Pemerintah Tetapkan Bencana Nasional idntimes.com Banjir Aceh-Sumatra, IDAI Harap Pemerintah Tetapkan Bencana Nasional IDAI meminta pemeritah untuk menetapkan peristiwa banjir dan tanah longsor di Aceh, Sumatra Barat dan Sumatra Utara sebagai bencana nasional. 33",netral,1,netral,60,(dry-run) label simulasi untuk id 2413
2418,Kerja Nyata Relawan SPPG MBG Tanah Jambo Aye Aceh bekerja keras mendistribusikan paket MBG utk anak-anak pengungsi banjir di beberapa wilayah Aceh. Bantuan MBG ini utk memenuhi kebutuhan gizi para pengungsi yg terdampak bencana alam. #LanjutkanMBG Pecat Aceh Desember Sumatera 77,positif,2,netral,60,(dry-run) label simulasi untuk id 2418
2424,"Aksi cepat tanggap! Dalam kondisi darurat seperti banjir di Aceh, kehadiran bantuan logistik dan kunjungan langsung ke lokasi sangat berarti bagi masyarakat terdampak. Melalui tugas dan fungsinya sebagai anggota DPR RI, T.A. Khalid menunjukkan komitmen dalam menjalankan peran. 2 1 57",positif,2,positif,94,(dry-run) label simulasi untuk id 2424
