id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
6172,"Akun parodi Membalas @King_SpeakUp Jika dilihat dari citra satelit, perubahan lahan di wilayah Tapanuli Utara, Sumatera Utara terekam sangat jelas. Pembabatan hutan di wilayah tersebut disinyalir menjadi salah satu penyebab banjir bandang di Tapanuli dan sekitarnya. 1 2 93",negatif,0,negatif,91,(dry-run) label simulasi untuk id 6172
6173,"(Bukan Bencana Nasional) Akses jalan terendam banjir dan listrik padam. Nenek dan keluarga gue yg lain juga msh bisa dievakuasi. Alhamdulillah. Semoga buat saudara dan keluarga lain yg berada di lokasi Sumatra,Sumbar, Sibolga, Tapanuli dan Aceh bisa segera dievakuasi. #Pray 147",netral,1,negatif,97,(dry-run) label simulasi untuk id 6173
6190,"Kondisi di Sibolga dan Tapanuli Selatan: ""Saya khawatir dengan kesehatan anak"" - BBC News Indonesia youtube.com Kondisi di Sibolga dan Tapanuli Selatan: ""Saya khawatir dengan... Sepuluh hari pasca longsor di Kota Sibolga dan Kabupaten Tapanuli Tengah, Sumatera Utara, banyak bangunan dan akses jalan yang masih penuh lumpur. Wartawan B... 48",negatif,0,negatif,70,(dry-run) label simulasi untuk id 6190
6203,"Membalas @BudiBukanIntel Banyak akses jalan tertimbun Longsor atau rusak struktur. Kemarin waktu investigasi, jalan dari Silangit menuju sibolga saja ada 10 lebih titik longsor dengan lebar 10-30 meter. Meanwhile kalau dropping heli pun mesti tau akan di drop dimana2nya 3 2 31 14 rb",negatif,0,negatif,76,(dry-run) label simulasi untuk id 6203
6213,"Membalas @s_mulyatie @Aceh dan 2 lainnya Bumi Aceh , Sumbar , Sumut diperas,dirusak dirampok, begitu kena bencana pemerintah pusat di Jakarta pelit dan setengah hati bantu, ada dendam apa sama bumi Sumatera?? 33",negatif,0,negatif,74,(dry-run) label simulasi untuk id 6213
6214,"Membalas @kompascom Negara 1001 perizinan, bencana kek begini nggak usah mesti izin langsung action yang diperlukan sama saudara-saudara kita di Aceh, Sumut dan Sumbar. 15",negatif,0,negatif,60,(dry-run) label simulasi untuk id 6214
6215,Ada Label Kemenhut dan Perusahaan di Kayu Gelondongan dari Sumbar... Ada Label Kemenhut dan Perusahaan di Kayu Gelondongan dari Sumbar Dari cnnindonesia.com 1 1 3 65,netral,1,netral,70,(dry-run) label simulasi untuk id 6215
6217,"Membalas @BANGSAygSUJUD @prabowo dan 10 lainnya Bro bantu dukung mantan istri bos juga kini jgn"" hamparan kelapa sawit keluarga babe yg membentang dr Bengkulu lewat Sumbar smp ke Riau juga terlibat. 57",negatif,0,negatif,79,(dry-run) label simulasi untuk id 6217
6230,"Akun parodi Liat berita tentang bencana yg terjadi di Aceh, Sumbar, Sumut bikin nangis rasanya sakitt bangett 23",negatif,0,positif,99,(dry-run) label simulasi untuk id 6230
6247,"Membalas @huhhh192 Ente udah berbuat apa buat Aceh, Sumbar sm Sumut.....? 13",netral,1,netral,79,(dry-run) label simulasi untuk id 6247
6249,"Membalas @abu_waras Kenapa gubernur² pada berbondong² ke Aceh, Sumut Sumbar? Alangkah baiknya donasi² yg dikumpulkan pemda² diserahkan ke negara atau kemensos... biarlah gubernur tetap tinggal di provinsi masing² yg jg msh ada bencana di daerahnya sendiri... nggak usah ikut rempong... 1 3 634",netral,1,netral,79,(dry-run) label simulasi untuk id 6249
6255,"Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar cnbcindonesia.com Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar BNPB melaporkan 964 korban meninggal akibat banjir dan tanah longsor di Aceh, Sumut, dan Sumbar. Total pengungsi mencapai 894.101 orang. 210",negatif,0,negatif,66,(dry-run) label simulasi untuk id 6255
6261,"Dalam situasi bencana, kita harus menghargai sedekah dari masyarakat untuk saudaranya korban bencana di Aceh, Sumut dan Sumbar. Tak etis dan sungguh tidak bermoral pejabat menyindir rakyat yang berdonasi. Saatnya kita bersatu membantu saudara kita di Aceh, Sumut dan Sumbar. 1 70",negatif,0,negatif,96,(dry-run) label simulasi untuk id 6261
6262,"Bengkulu Kerahkan 100 Unit Ambulans dan Bantuan Logistik ke Sumbar, Sumut dan Aceh bengkuluinteraktif.com Bengkulu Kerahkan 100 Unit Ambulans dan Bantuan Logistik untuk Sumbar, Sumut dan Aceh - Bengkulu... Interaktif News - Gubernur Bengkulu Helmi Hasan resmi melepas keberangkatan bantuan logistik untuk masyarakat terdampak banjir dan longsor di Sumatera Barat, 20",positif,2,positif,70,(dry-run) label simulasi untuk id 6262
6264,"adakah yang masih butuh relawan buat ke daerah terdampak, Aceh, Sumut maupun Sumbar. gua pribadi siap ngabdiin diri dan bantu dengan segenap tenaga yang gua punya. 32",positif,2,netral,81,(dry-run) label simulasi untuk id 6264
6267,Pemprov Sumbar perpanjang status tanggap darurat bencana #PemprovSumbar #GubernurSumateraBarat #masatanggapdarurat #diperpanjang Pemprov Sumbar perpanjang status tanggap darurat bencana Dari elshinta.com 9,netral,1,netral,85,(dry-run) label simulasi untuk id 6267
6270,Membalas @ganjarpranowo dan @panjianom102 Ayo kita ketawa pak...prabowo lagi dikuliti sma netizen atas ketakutannya menjadikan status bencana nasional di aceh sumut dan sumbar itu... 3 18 1 rb,negatif,0,negatif,85,(dry-run) label simulasi untuk id 6270
6271,"Makan gratis, beasiswa, dan pengiriman dana hingga tenaga medis dipersembahkan untuk warga dan perantau Aceh, Sumbar, dan Sumut. Solidaritas itu tidak mati. #Lingkungan #AdadiKompas Jangan Khawatir, Anak-anak Kalian Kami Jaga di Perantauan Dari kompas.id 1 284",positif,2,negatif,93,(dry-run) label simulasi untuk id 6271
6281,"Presiden Prabowo menegaskan tak boleh ada korupsi dalam pemulihan Aceh, Sumut, Sumbar. Menteri PU Dody Hanggodo komit transparan & akuntabel: pulihkan lebih cepat, bangun lebih baik. #PU608 #SetahunBerdampak #SigapMembangunNegeriuntukRakyat 30",positif,2,positif,92,(dry-run) label simulasi untuk id 6281
6287,"BNPB Live Update Bencana Aceh, Sumut dan Sumbar, tetap kirimkan doa dan bantuan bahan pokok ke posko2 yang menyediakan. youtube.com BNPB Indonesia The Indonesia National Disaster Management Authority 9",positif,2,positif,58,(dry-run) label simulasi untuk id 6287
6303,"Membalas @DivHumas_Polri Beneran deh, kerjasama pak polisi sama PLN bikin hidup di Sumbar normal balik 29",negatif,0,netral,77,(dry-run) label simulasi untuk id 6303
6304,Membalas @jayhanibaram Nyalahin aceh gak dibantu sumbar juga dong yak kan yg menang di aceh sama sumbar 01 13,negatif,0,negatif,97,(dry-run) label simulasi untuk id 6304
