id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
2638,"Janji Rumah Zulhas menjadi harapan korban banjir Sumatera saat Zulkifli Hasan menegaskan negara hadir membangun kembali rumah warga dan mempercepat pemulihan Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 14",negatif,0,positif,95,Tweet berisi janji bantuan dan pemulihan yang memberikan harapan bagi korban.
2642,Janji Rumah Zulhas bukan berasal dari pemerintah tapi dari dana secara pripadinya. Zulkifli Hasan juga ber Janji memberikan pasokan pangan dua kali lipat untuk warga Padang yang terdampak dalam bencana banjir Sumatera Zulhas Gerak Cepat Tangani Korban Bencana di Sumatera - Portal Berita Batam Kepri Dari batamtimes.co 19,negatif,0,positif,95,Tweet melaporkan janji bantuan pribadi dan tindakan cepat untuk korban bencana.
2643,"Kungker Menteri Koordinator Bidang Pangan Zulkifli Hasan ke wilayah bencana banjir dan longsor di Sumatera menjanjikan untuk pasokan pangan menjadi dua kali lebih banyak dari sebelumnya . Janji Rumah Zulhas Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 24",negatif,0,positif,90,Tweet melaporkan janji peningkatan pasokan pangan untuk korban banjir.
2645,"Akun parodi Kita berhutang pada korban untuk mengembalikan kehidupan mereka Janji Rumah Zulhas adalah pembayaran hutang itu oleh Zulkifli Hasan Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 3",netral,1,positif,90,Tweet menyatakan janji bantuan sebagai bentuk pembayaran hutang moral untuk mengembalikan kehidupan korban.
2658,Membalas @Heraloebss Kalo sawit yg disalahkan kok gak ada banjir bandang di propinsi Riau?? Padahal punya lahan 4 juta hektare 10 kali lipat lebih besar yg ada di Aceh? Jawabannya adalah pemuja Anies Baswedan anti sawit sebagai energi terbarukan..!! 2 1 6 410,negatif,0,negatif,85,"Tweet berisi kritik dan tuduhan politik terkait penyebab banjir, dengan nada sarkasme."
2659,"Baznas Riau Salurkan Bantuan Uang Hingga Logistik untuk Peduli Korban Banjir Sumatera riaupagi.com Baznas Riau Salurkan Bantuan Uang Hingga Logistik untuk Peduli Korban Banjir Sumatera PEKANBARU - Badan Amil Zakat (Baznas) Provinsi Riau menyalurkan bantuan terhadap korban terdampak bencana di Provinsi Sumatera Utara. Di mana, pada penyalura 22",negatif,0,positif,95,Tweet melaporkan penyaluran bantuan uang dan logistik untuk korban banjir.
2677,Pesan Natal Prabowo menguatkan hati bangsa saat Presiden Perkuat Solidaritas di tengah cobaan Natal menjadi seruan kasih untuk bersama membantu saudara kita korban banjir bandang dan longsor di Sumatera Prabowo: Selamat Natal dan Tahun Baru 2026 - ANTARA News Jambi Dari jambi.antaranews.com 14,negatif,0,positif,95,"Tweet berisi pesan yang menguatkan, menyerukan solidaritas, dan ajakan membantu korban."
2686,"Membalas @KangManto123 Wowo bacott gausa sok mau rehabilitasi reboisasi hutan sawit di daerah banjir Sumatera. Ini aja dulu yg depan biji mata, tn.tesso nilo & bukit 12 jambi blm yg taman2 nasional lain yg udah jdi sawit bisa ga diberesin yg udah jelas2. Bacot punya 50 helikopter, ribuan tentara..prett 453",negatif,0,negatif,95,Tweet berisi kritik keras dan kemarahan terhadap janji penanganan banjir yang dianggap omong kosong.
2687,yuhuuu Pemerintah Hadir Tanpa Tunda kerahkan truk banjir buat evakuasi warga di jambi. siap dan cepet tanggap mantuull bangett terimakasihh lohhh #SatuIndonesia 24,positif,2,positif,95,Tweet menunjukkan apresiasi terhadap respons cepat pemerintah dalam evakuasi warga.
2711,"Rabu, 10/12 PT SGPJB menyerahkan donasi bantuan penyintas Banjir Sumatera. Bantuan diserahkan Direktur General Affairs PT SGPJB, Tumpal Sirait, kepada Bupati Tapanuli Selatan, Gus Irawan Pasaribu, di Posko Tanggap Darurat Bencana Banjir & Tanah Longsor Kabupaten Tapanuli Selatan. 49",positif,2,positif,95,Tweet melaporkan penyerahan donasi bantuan untuk penyintas banjir.
